date,open,close,high,low,volume,turnover,amount
2006-10-25,1443.11,1446.83,1459.73,1434.81,32204895.0,0.0203,21177150700.0
2006-10-26,1447.09,1456.1,1457.37,1435.28,38466362.0,0.0236,21300294400.0
2006-10-27,1455.98,1439.05,1460.46,1433.36,37379304.0,0.0229,21496189400.0
2006-10-30,1436.66,1446.24,1446.24,1428.33,35320452.0,0.0216,19874455000.0
2006-10-31,1447.06,1464.47,1464.48,1447.06,36952283.0,0.0226,21463617500.0
2006-11-01,1465.67,1479.41,1479.41,1461.32,38926925.0,0.023700000000000002,23518429100.0
2006-11-02,1480.55,1479.66,1480.55,1464.6,42373136.0,0.0258,24757963600.0
2006-11-03,1481.58,1488.29,1497.47,1480.77,39372027.0,0.024,23319284100.0
2006-11-06,1477.44,1507.89,1507.97,1472.0,42033510.0,0.0256,25221678200.0
2006-11-07,1512.65,1516.1,1516.8,1491.33,43038328.0,0.0262,27894550000.0
2006-11-08,1512.36,1498.17,1513.04,1497.01,28722405.0,0.0175,19140307900.0
2006-11-09,1491.8,1524.71,1527.38,1489.2,34030133.0,0.0207,22283038100.0
2006-11-10,1525.23,1504.06,1535.2,1493.2,53922867.0,0.0315,31931185299.999996
2006-11-13,1498.06,1475.78,1512.95,1465.63,41653301.0,0.024300000000000002,25176222100.0
2006-11-14,1475.44,1493.78,1493.88,1453.26,36307885.0,0.0212,22029308300.0
2006-11-15,1494.11,1534.76,1534.85,1490.87,40589216.0,0.023700000000000002,26135569100.0
2006-11-16,1540.26,1533.29,1558.41,1531.29,57760948.0,0.0337,34127308500.0
2006-11-17,1528.01,1562.08,1562.24,1521.55,44446191.0,0.0259,26950444400.0
2006-11-20,1567.34,1593.16,1593.19,1567.34,53412359.0,0.0311,32990614500.0
2006-11-21,1591.47,1612.25,1612.46,1568.95,48601842.0,0.028300000000000002,32628579500.0
2006-11-22,1610.05,1624.03,1639.41,1600.38,57065495.0,0.0332,38065264000.0
2006-11-23,1623.71,1634.91,1642.81,1618.04,51360679.0,0.0298,31474406000.0
2006-11-24,1629.89,1636.58,1640.75,1611.55,49712096.0,0.028900000000000002,32398044900.000004
2006-11-27,1632.66,1651.8,1651.8,1627.92,47267270.0,0.0274,32057818400.0
2006-11-28,1649.68,1644.01,1656.19,1629.83,44762916.0,0.026000000000000002,29502974800.0
2006-11-29,1617.69,1667.14,1672.91,1604.81,45578411.0,0.0265,30895012000.0
2006-11-30,1671.67,1714.36,1714.49,1671.67,60216088.0,0.0349,39869047600.0
2006-12-01,1719.28,1729.22,1741.8,1715.79,58413581.0,0.0338,41045221100.0
