date,open,close,high,low,volume,turnover,amount
2025-01-09,30.91,30.73,31.49,30.45,76579400.0,0.0552,2379291600.0
2025-01-10,30.93,29.84,31.15,29.83,57801100.0,0.0417,1760092700.0
2025-01-13,29.66,29.37,30.35,29.03,48295400.0,0.0348,1435486099.9999998
2025-01-14,29.09,30.86,31.09,28.52,72810800.0,0.0525,2190192500.0
2025-01-15,30.59,29.95,30.82,29.81,49545300.0,0.035699999999999996,1495685300.0
2025-01-16,30.28,29.38,30.28,29.11,48967700.0,0.0353,1453031300.0
2025-01-17,28.94,30.21,30.69,28.93,57962700.0,0.0418,1738168599.9999998
2025-01-20,30.68,31.09,32.06,30.67,79100900.0,0.0571,2487220700.0
2025-01-21,31.61,31.98,32.59,31.03,80458700.0,0.057999999999999996,2568134000.0
2025-01-22,31.54,33.93,34.5,31.43,119959600.0,0.08650000000000001,3987544699.9999995
2025-01-23,34.52,33.6,34.73,33.42,86164900.0,0.0622,2931524600.0
2025-01-24,33.54,34.73,34.8,33.4,69308600.0,0.05,2369054600.0
2025-01-27,35.23,33.43,35.73,33.18,61460700.0,0.0443,2087732000.0
2025-02-05,32.91,30.28,33.22,30.09,114293400.0,0.0824,3565778500.0
2025-02-06,30.12,32.27,33.32,29.73,125536200.0,0.0906,3986238200.0
